 Masse A  
t x y 
903.000 1.087E3 -95.51
904.000 1.086E3 -95.47
905.000 1.085E3 -95.37
906.000 1.084E3 -95.61
907.000 1.083E3 -95.16
908.000 1.083E3 -95.59
909.000 1.082E3 -95.46
910.000 1.081E3 -95.25
911.000 1.080E3 -95.65
912.000 1.079E3 -95.23
913.000 1.079E3 -95.56
914.000 1.078E3 -95.47
915.000 1.078E3 -95.42
916.000 1.077E3 -95.86
917.000 1.076E3 -95.47
918.000 1.075E3 -95.82
919.000 1.075E3 -95.39
920.000 1.074E3 -95.52
921.000 1.074E3 -95.92
922.000 1.073E3 -95.74
923.000 1.073E3 -96.05
924.000 1.073E3 -96.01
925.000 1.072E3 -95.81
926.000 1.071E3 -96.09
927.000 1.071E3 -95.80
928.000 1.071E3 -96.01
